Date,AMGN,CVS,ELV,PFE,UNH
2010-02-24,41.766685485839844,26.090967178344727,50.122833251953125,10.360281944274902,27.6071720123291
2010-02-25,41.40598678588867,25.705392837524414,51.21462631225586,10.290475845336914,27.467575073242188
2010-02-26,41.670989990234375,25.516382217407227,51.564674377441406,10.209036827087402,27.80425453186035
2010-03-01,41.884456634521484,26.015365600585938,51.72303771972656,10.32537841796875,27.95205307006836
2010-03-02,41.86237335205078,26.204374313354492,51.58967971801758,10.238122940063477,27.878156661987305
2010-03-03,41.884456634521484,26.264863967895508,51.973045349121094,10.07524299621582,28.001317977905273
2010-03-04,41.78877258300781,26.363140106201172,51.0312614440918,10.081059455871582,27.0570011138916
2010-03-05,42.13473892211914,26.484113693237305,51.88138198852539,10.168319702148438,27.705711364746094
2010-03-08,42.40709686279297,26.332902908325195,51.639678955078125,10.092693328857422,27.18017578125
2010-03-09,42.51749801635742,26.219497680664062,51.19794845581055,10.022887229919434,27.16374969482422
2010-03-10,42.5322380065918,26.3480224609375,52.07307052612305,9.976353645324707,27.295146942138672
2010-03-11,42.318763732910156,26.204374313354492,52.964839935302734,10.057793617248535,27.508628845214844
2010-03-12,42.27460861206055,26.181690216064453,52.15641403198242,9.935632705688477,27.024154663085938
2010-03-15,41.87709426879883,26.257301330566406,51.27296447753906,10.040342330932617,26.712108612060547
2010-03-16,42.26723861694336,26.408506393432617,51.64802169799805,10.040342330932617,27.139110565185547
2010-03-17,42.27460861206055,26.620189666748047,51.62302017211914,10.011255264282227,26.89276695251465
2010-03-18,42.92237854003906,26.529470443725586,53.18986129760742,10.022887229919434,27.582544326782227
2010-03-19,44.16640090942383,26.1212158203125,54.23167419433594,9.83674144744873,28.239459991455078
2010-03-22,44.23263931274414,26.605070114135742,53.66493606567383,9.976353645324707,27.34440803527832
2010-03-23,44.21056365966797,27.156991958618164,53.014854431152344,10.20322036743164,27.229442596435547
2010-03-24,43.481815338134766,26.847015380859375,52.83983612060547,10.243943214416504,26.86813735961914
2010-03-25,43.62166976928711,27.53499984741211,52.99817657470703,10.115962982177734,27.19659423828125
2010-03-26,43.732093811035156,27.81473731994629,52.54813003540039,9.970537185668945,26.794233322143555
2010-03-29,44.10013961791992,28.02643585205078,53.49824523925781,10.051976203918457,26.9666748046875
2010-03-30,44.23263931274414,27.996196746826172,53.91496276855469,10.040342330932617,27.147329330444336
2010-03-31,44.04861068725586,27.64086151123047,53.65658950805664,9.976353645324707,26.82707405090332
2010-04-01,44.75527572631836,27.391357421875,53.931617736816406,9.935632705688477,27.114744186401367
2010-04-05,44.475555419921875,27.225027084350586,54.45668029785156,9.830926895141602,27.23802947998047
2010-04-06,44.37986373901367,27.10405158996582,53.84828567504883,9.865826606750488,27.45993995666504
2010-04-07,44.42402648925781,26.960411071777344,52.7231559753418,9.929815292358398,27.0654239654541
2010-04-08,44.54916763305664,27.572803497314453,51.74803924560547,9.970537185668945,26.81064224243164
2010-04-09,44.828895568847656,28.147401809692383,51.05628204345703,10.034528732299805,26.51474952697754
2010-04-12,44.438743591308594,27.958383560180664,51.12295150756836,10.057793617248535,26.51474952697754
2010-04-13,44.66694641113281,28.109607696533203,50.156166076660156,9.993803024291992,26.43256378173828
2010-04-14,45.005558013916016,28.170085906982422,49.139373779296875,9.929815292358398,25.520240783691406
2010-04-15,44.63749313354492,28.253250122070312,48.822662353515625,9.883277893066406,25.17504119873047
2010-04-16,44.69639587402344,28.0793514251709,49.23939514160156,9.77275276184082,25.257232666015625
2010-04-19,44.954017639160156,27.996196746826172,50.464542388916016,9.76694107055664,25.668180465698242
2010-04-20,44.29888153076172,28.124725341796875,49.87279510498047,9.749486923217773,25.46271514892578
2010-04-21,43.21681594848633,27.96405601501465,48.87266540527344,9.656414031982422,24.87093734741211
2010-04-22,42.81196212768555,27.911006927490234,48.680973052978516,9.586605072021484,25.035316467285156
2010-04-23,43.34194564819336,28.04742431640625,48.322601318359375,9.83674144744873,25.43804931640625
2010-04-26,43.010704040527344,27.941335678100586,47.139122009277344,9.784387588500977,24.533946990966797
2010-04-27,42.57640838623047,27.47904396057129,46.605735778808594,9.574973106384277,24.49285888671875
2010-04-28,42.82667922973633,28.12320899963379,47.88088607788086,9.615692138671875,25.01888084411621
2010-04-29,43.12848663330078,28.236879348754883,49.23939514160156,9.807657241821289,25.725723266601562
2010-04-30,42.18627166748047,27.979209899902344,44.83884048461914,9.726218223571777,24.912031173706055
2010-05-03,42.39237594604492,28.100481033325195,44.60548400878906,9.83674144744873,24.87093734741211
2010-05-04,41.832942962646484,27.64576530456543,43.83871841430664,10.040342330932617,24.238069534301758
2010-05-05,41.663631439208984,27.327476501464844,43.78038787841797,10.099125862121582,24.65723991394043
2010-05-06,40.301822662353516,26.7060546875,42.75526428222656,9.840475082397461,24.032575607299805
2010-05-07,40.08836364746094,26.418081283569336,42.455223083496094,9.67587947845459,23.85176658630371
2010-05-10,40.91279602050781,27.41083526611328,42.62189483642578,9.993310928344727,24.558610916137695
2010-05-11,41.17042922973633,27.092544555664062,43.430328369140625,9.999194145202637,24.533946990966797
2010-05-12,41.663631439208984,27.524513244628906,45.03886795043945,9.934529304504395,24.92025375366211
2010-05-13,41.13364028930664,27.660926818847656,44.30544662475586,9.734662055969238,24.8051815032959
2010-05-14,40.25766372680664,27.11528778076172,44.24711608886719,9.523037910461426,24.977785110473633
2010-05-17,40.346012115478516,27.18349266052246,44.60548400878906,9.470133781433105,25.01888084411621
2010-05-18,40.2429313659668,26.675731658935547,44.23876190185547,9.293785095214844,24.8051815032959
2010-05-19,40.67724609375,26.486284255981445,44.50547790527344,9.29965877532959,24.649019241333008
2010-05-20,38.969486236572266,25.660234451293945,42.646907806396484,8.952831268310547,23.802444458007812
2010-05-21,38.601417541503906,25.993688583374023,42.71357727050781,9.052766799926758,23.58875846862793
2010-05-24,38.76337432861328,25.728452682495117,42.58857345581055,8.946953773498535,23.695602416992188
2010-05-25,38.68239974975586,25.81938362121582,42.25519561767578,8.852900505065918,23.728479385375977
2010-05-26,37.0703125,25.592041015625,42.413543701171875,8.882288932800293,23.662731170654297
2010-05-27,37.85796356201172,26.213468551635742,43.10529327392578,9.035135269165039,24.098346710205078
2010-05-28,38.1156005859375,26.2437686920166,42.75526428222656,8.952831268310547,23.892864227294922
2010-06-01,37.36476516723633,26.024002075195312,42.546897888183594,8.811748504638672,23.818889617919922
2010-06-02,41.288211822509766,26.675731658935547,43.64702224731445,8.935196876525879,24.583263397216797
2010-06-03,40.95696258544922,26.569656372070312,45.38058090209961,8.952831268310547,25.140382766723633
2010-06-04,40.00002670288086,25.60719871520996,45.122215270996094,8.67654800415039,25.041339874267578
2010-06-07,39.38905715942383,23.52315902709961,44.64715576171875,8.535465240478516,25.140382766723633
2010-06-08,39.61725616455078,23.614097595214844,44.397125244140625,8.553101539611816,25.495283126831055
2010-06-09,39.124061584472656,23.242755889892578,43.597023010253906,8.535465240478516,25.198158264160156
2010-06-10,39.75711441040039,24.174888610839844,43.997074127197266,8.76472282409668,25.338470458984375
2010-06-11,39.8233642578125,24.311304092407227,43.88039779663086,9.088034629821777,25.31370735168457
2010-06-14,39.80128860473633,24.152158737182617,44.25544357299805,9.011618614196777,25.247684478759766
2010-06-15,40.57419967651367,24.409820556640625,45.03054428100586,9.123309135437012,25.742895126342773
2010-06-16,40.64779281616211,24.15973663330078,45.59727096557617,9.099791526794434,25.907960891723633
2010-06-17,40.80973815917969,24.129417419433594,45.880638122558594,9.093914031982422,25.998750686645508
2010-06-18,40.63307571411133,24.576547622680664,46.02231216430664,8.94107723236084,25.85844612121582
2010-06-21,41.60475158691406,24.083953857421875,46.038997650146484,8.876416206359863,25.709882736206055
2010-06-22,41.310298919677734,23.795974731445312,44.77216720581055,8.799996376037598,25.288949966430664
2010-06-23,41.36919021606445,23.81871223449707,44.19710159301758,8.747086524963379,24.934045791625977
2010-06-24,41.332393646240234,23.333696365356445,43.64702224731445,8.500194549560547,24.562637329101562
2010-06-25,41.4133415222168,23.189708709716797,43.130287170410156,8.60600471496582,24.66167640686035
2010-06-28,40.78765106201172,23.409473419189453,42.33020782470703,8.547224998474121,24.09217643737793
2010-06-29,39.83807373046875,22.59859848022461,41.31340789794922,8.394381523132324,23.62997817993164
2010-06-30,38.71920394897461,22.219680786132812,40.78002166748047,8.382623672485352,23.44015121459961
2010-07-01,38.29225540161133,22.151477813720703,39.82991027832031,8.364990234375,22.9862003326416
2010-07-02,38.056705474853516,22.037796020507812,39.52986145019531,8.312085151672363,23.357606887817383
2010-07-06,37.76226043701172,21.63614845275879,40.09660720825195,8.400262832641602,23.84457015991211
2010-07-07,37.835872650146484,22.075695037841797,40.76335525512695,8.594249725341797,24.10042953491211
2010-07-08,38.446842193603516,22.30304527282715,41.563438415527344,8.711819648742676,24.49660301208496
2010-07-09,38.68975830078125,22.583436965942383,42.646907806396484,8.682426452636719,24.735952377319336
2010-07-12,38.601417541503906,22.712263107299805,42.73857879638672,8.776480674743652,24.79374122619629
2010-07-13,38.836971282958984,23.15181541442871,43.01360321044922,8.694183349609375,24.876270294189453
2010-07-14,38.73394012451172,23.242755889892578,43.313655853271484,8.72357177734375,25.024837493896484
2010-07-15,38.95475387573242,23.32612419128418,44.297119140625,8.741209030151367,25.487028121948242
2010-07-16,38.40266799926758,22.76532554626465,42.83026123046875,8.558981895446777,25.041339874267578
2010-07-19,39.455299377441406,22.856260299682617,43.74704360961914,8.658916473388672,25.437517166137695
2010-07-20,39.160858154296875,23.17395782470703,43.847068786621094,8.553101539611816,25.445764541625977
2010-07-21,38.461578369140625,22.771127700805664,42.91361618041992,8.52370834350586,25.338470458984375
2010-07-22,39.24185562133789,22.740739822387695,43.722042083740234,8.705939292907715,25.58607292175293
2010-07-23,38.829627990722656,23.50838851928711,43.330322265625,8.570734024047852,25.520048141479492
2010-07-26,39.5068359375,23.561588287353516,44.330440521240234,8.829389572143555,25.9739990234375
2010-07-27,40.12516403198242,23.257566452026367,44.00541687011719,8.976344108581543,25.404495239257812
2010-07-28,39.573081970214844,23.972013473510742,42.36354446411133,8.817631721496582,25.033084869384766
2010-07-29,39.2859992980957,23.48558235168457,41.571773529052734,8.870536804199219,25.123878479003906
2010-07-30,40.139892578125,23.325971603393555,42.271854400634766,8.817631721496582,25.132129669189453
2010-08-02,40.390174865722656,23.652793884277344,43.34700012207031,9.099791526794434,25.949241638183594
2010-08-03,40.27239227294922,23.455183029174805,44.37212371826172,9.605334281921387,26.758079528808594
2010-08-04,41.04530334472656,23.22716522216797,45.205570220947266,9.771767616271973,27.162508010864258
2010-08-05,40.721405029296875,22.892744064331055,45.80564498901367,9.6231689453125,27.583438873291016
2010-08-06,41.17779541015625,22.6799259185791,45.880638122558594,9.652889251708984,27.60820198059082
2010-08-09,40.971683502197266,22.801542282104492,45.95564651489258,9.759881019592285,27.641212463378906
2010-08-10,41.01585006713867,22.558320999145508,45.85563659667969,9.849035263061523,27.5091552734375
2010-08-11,39.52156448364258,21.752666473388672,42.76359176635742,9.510233879089355,26.40317726135254
2010-08-12,40.301822662353516,21.995882034301758,42.988616943359375,9.629115104675293,26.518735885620117
2010-08-13,40.500579833984375,21.813478469848633,43.163639068603516,9.55778694152832,26.436193466186523
2010-08-16,39.80864715576172,21.813478469848633,43.02195739746094,9.528066635131836,26.328899383544922
2010-08-17,39.72031784057617,21.950273513793945,43.65536880493164,9.670720100402832,26.70030403137207
2010-08-18,39.852813720703125,22.07948875427246,43.321983337402344,9.569673538208008,26.857128143310547
2010-08-19,38.80752944946289,21.676660537719727,41.77180099487305,9.528066635131836,26.238107681274414
2010-08-20,38.52780532836914,21.273836135864258,41.58010482788086,9.462682723999023,26.089548110961914
2010-08-23,38.2407341003418,21.638656616210938,41.37174987792969,9.569673538208008,25.998750686645508
2010-08-24,37.585601806640625,21.228239059448242,41.40509033203125,9.403244018554688,25.619091033935547
2010-08-25,38.159759521484375,21.30423355102539,42.5385627746582,9.504292488098145,26.378419876098633
2010-08-26,37.48991012573242,21.09902000427246,42.20518493652344,9.450797080993652,26.28763198852539
2010-08-27,38.33642578125,20.909008026123047,42.39686965942383,9.563730239868164,26.716815948486328
2010-08-30,38.005191802978516,20.84061050415039,41.33840560913086,9.427021026611328,26.3371524810791
2010-08-31,37.57088088989258,20.506187438964844,41.388427734375,9.456741333007812,26.180326461791992
2010-09-01,38.71183776855469,21.266231536865234,42.405208587646484,9.676663398742676,26.898395538330078
2010-09-02,38.6529541015625,21.517053604125977,43.18865203857422,9.747991561889648,27.121238708496094
2010-09-03,38.94739532470703,21.79827308654785,44.38046646118164,9.783651351928711,27.987863540649414
2010-09-07,38.6529541015625,21.418243408203125,43.67203140258789,9.706382751464844,27.880563735961914
2010-09-08,38.969486236572266,21.65386199951172,44.09708786010742,9.843093872070312,27.938337326049805
2010-09-09,39.59516525268555,21.851472854614258,45.4472541809082,9.967913627624512,28.078659057617188
2010-09-10,40.00739288330078,22.056692123413086,45.69728469848633,10.098681449890137,28.571552276611328
2010-09-13,40.04419708251953,22.216299057006836,46.147335052490234,10.086793899536133,28.762083053588867
2010-09-14,40.13252639770508,22.2466983795166,46.21400833129883,10.152175903320312,28.670961380004883
2010-09-15,40.706687927246094,22.36831283569336,45.53893280029297,10.265109062194824,28.38931655883789
2010-09-16,40.55946350097656,22.406309127807617,45.58893966674805,10.205669403076172,28.364458084106445
2010-09-17,40.64779281616211,22.67232894897461,45.0555419921875,10.140287399291992,28.273326873779297
2010-09-20,41.17779541015625,23.029552459716797,45.80564498901367,10.271056175231934,28.93604850769043
2010-09-21,41.03793716430664,22.831941604614258,46.464054107666016,10.187840461730957,29.209430694580078
2010-09-22,41.42070007324219,22.86993980407715,47.20581817626953,10.235391616821289,29.557340621948242
2010-09-23,41.01585006713867,22.72553062438965,47.089111328125,10.128399848937988,29.35853385925293
2010-09-24,41.457523345947266,23.569190979003906,47.24747848510742,10.342384338378906,29.59876823425293
2010-09-27,40.9937629699707,23.265165328979492,46.572383880615234,10.205669403076172,29.283981323242188
2010-09-28,41.221961975097656,23.903610229492188,46.86410140991211,10.360211372375488,29.027170181274414
2010-09-29,40.44169235229492,23.782001495361328,46.780757904052734,10.342384338378906,29.159711837768555
2010-09-30,40.56684494018555,23.918813705444336,47.20581817626953,10.205669403076172,29.08516502380371
2010-10-01,40.861263275146484,24.154430389404297,46.76407241821289,10.211615562438965,29.350252151489258
2010-10-04,40.52266311645508,23.888412475585938,45.73894500732422,10.04518985748291,28.612979888916016
2010-10-05,41.310298919677734,24.36724281311035,46.047332763671875,10.241333961486816,29.052030563354492
2010-10-06,41.096832275390625,24.63326644897461,45.288902282714844,10.25916576385498,28.124223709106445
2010-10-07,41.192535400390625,24.306442260742188,45.88897705078125,10.330495834350586,28.447296142578125
2010-10-08,41.50904846191406,23.75160026550293,45.84730911254883,10.378045082092285,28.455583572387695
2010-10-11,41.29556655883789,23.59958267211914,46.16401290893555,10.330495834350586,28.704097747802734
2010-10-12,41.17779541015625,23.523582458496094,46.38904571533203,10.389934539794922,29.010602951049805
2010-10-13,40.84654998779297,24.048019409179688,47.33915710449219,10.538529396057129,29.25912857055664
2010-10-14,40.38280487060547,23.75160026550293,47.555843353271484,10.496922492980957,29.640195846557617
2010-10-15,41.744606018066406,23.79720115661621,48.15591812133789,10.5504150390625,29.80586814880371
2010-10-18,42.66474151611328,23.75160026550293,48.664306640625,10.580138206481934,30.029539108276367
2010-10-19,42.20099639892578,23.219560623168945,46.76407241821289,10.336437225341797,29.242549896240234
2010-10-20,42.495426177978516,23.65252113342285,47.6891975402832,10.496922492980957,30.427165985107422
2010-10-21,42.41446304321289,23.820213317871094,47.197479248046875,10.47909164428711,30.228364944458008
2010-10-22,42.3629264831543,23.90406608581543,47.95589828491211,10.40181827545166,30.866230010986328
2010-10-25,42.657379150390625,23.804969787597656,47.72252655029297,10.47314739227295,31.114744186401367
2010-10-26,42.149452209472656,23.454336166381836,46.62238311767578,10.395875930786133,31.123029708862305
2010-10-27,41.980159759521484,23.50769805908203,45.763946533203125,10.271056175231934,29.764453887939453
2010-10-28,42.156822204589844,23.370487213134766,45.5139274597168,10.443428039550781,30.029539108276367
2010-10-29,42.09791564941406,22.966495513916016,45.288902282714844,10.354269027709961,29.863862991333008
2010-11-01,42.27460861206055,22.791181564331055,45.605621337890625,10.47314739227295,29.913555145263672
2010-11-02,42.208343505859375,23.271390914916992,46.464054107666016,10.372100830078125,30.650829315185547
2010-11-03,42.178890228271484,23.530559539794922,46.71406936645508,10.45531177520752,30.369190216064453
2010-11-04,41.22933578491211,24.018404006958008,47.26415252685547,10.437298774719238,30.48516082763672
2010-11-05,40.795021057128906,23.583919525146484,47.797550201416016,10.317192077636719,30.534862518310547
2010-11-08,40.699337005615234,23.804969787597656,48.9060173034668,10.239124298095703,30.750253677368164
2010-11-09,40.43434524536133,23.65252113342285,48.1225700378418,10.203085899353027,30.63427734375
2010-11-10,40.26503372192383,23.72874641418457,49.089378356933594,10.10700798034668,30.783374786376953
2010-11-11,40.20615005493164,23.52294158935547,48.83100128173828,10.1970853805542,31.04020118713379
2010-11-12,40.095726013183594,23.050344467163086,48.40596389770508,10.11901569366455,30.377470016479492
2010-11-15,40.12516403198242,22.9055118560791,47.65586471557617,10.05896282196045,29.38339614868164
2010-11-16,39.77183532714844,22.600624084472656,46.66408920288086,9.968880653381348,29.002315521240234
2010-11-17,39.654052734375,22.737825393676758,47.04745101928711,9.896819114685059,29.267417907714844
2010-11-18,40.588905334472656,23.46958351135254,46.939090728759766,10.10700798034668,29.515939712524414
2010-11-19,40.485862731933594,23.65252113342285,48.8476676940918,10.0889892578125,29.82243537902832
2010-11-22,40.29447937011719,23.614408493041992,49.98114013671875,9.986898422241211,30.203502655029297
2010-11-23,39.455299377441406,23.629653930664062,48.772674560546875,9.95086669921875,29.863862991333008
2010-11-24,39.6246223449707,24.05650520324707,48.22259521484375,10.022931098937988,29.971559524536133
2010-11-26,39.42586135864258,23.74399185180664,47.58918762207031,9.902823448181152,29.723033905029297
2010-11-29,39.24919891357422,23.965042114257812,47.5641975402832,9.944859504699707,30.311203002929688
2010-11-30,38.78545379638672,23.629653930664062,46.455711364746094,9.788725852966309,30.253206253051758
2010-12-01,39.39642333984375,24.29281234741211,47.08078384399414,10.028935432434082,31.205862045288086
2010-12-02,39.63197708129883,24.376659393310547,48.70598220825195,10.022931098937988,31.520671844482422
2010-12-03,39.55101776123047,24.7120418548584,47.52251052856445,10.040948867797852,31.43339729309082
2010-12-06,39.30809020996094,24.78826904296875,46.62238311767578,10.094993591308594,30.992900848388672
2010-12-07,39.10934066772461,25.19988441467285,46.464054107666016,10.07097339630127,30.56070327758789
2010-12-08,39.21975326538086,25.38282585144043,47.11412811279297,10.040948867797852,30.61888313293457
2010-12-09,39.30809020996094,25.603872299194336,47.26415252685547,10.06496810913086,30.460966110229492
2010-12-10,39.668792724609375,25.64960479736328,48.07257843017578,10.22110652923584,30.477590560913086
2010-12-13,39.83073806762695,25.72583770751953,47.94756317138672,10.323196411132812,30.668760299682617
2010-12-14,41.781402587890625,25.977375030517578,48.43094253540039,10.275153160095215,30.336301803588867
2010-12-15,40.979061126708984,25.794435501098633,46.939090728759766,10.257139205932617,29.46361541748047
2010-12-16,41.685707092285156,26.343252182006836,46.689064025878906,10.341214179992676,29.596593856811523
2010-12-17,42.26723861694336,26.221296310424805,46.61406707763672,10.22711181640625,29.131160736083984
2010-12-20,42.436546325683594,26.190805435180664,46.75574493408203,10.311188697814941,29.239194869995117
2010-12-21,42.24515151977539,26.282272338867188,47.139122009277344,10.437298774719238,29.363880157470703
2010-12-22,41.92127227783203,26.640527725219727,47.6058464050293,10.545395851135254,29.78775405883789
2010-12-23,41.744606018066406,26.457592010498047,47.872554779052734,10.575425148010254,29.729576110839844
2010-12-27,41.54585647583008,26.41185760498047,47.630863189697266,10.5033597946167,29.538408279418945
2010-12-28,41.192535400390625,26.488082885742188,47.49750518798828,10.563411712646484,29.68800926208496
2010-12-29,41.12627410888672,26.602420806884766,47.43083953857422,10.569417953491211,29.84593963623047
2010-12-30,40.87599182128906,26.678640365600586,47.18080520629883,10.5033597946167,29.87087059020996
2010-12-31,40.41224670410156,26.503320693969727,47.38916015625,10.515368461608887,30.01215362548828
2011-01-03,40.890716552734375,26.716758728027344,48.297607421875,10.617459297180176,30.859912872314453
2011-01-04,41.774051666259766,26.693893432617188,48.614315032958984,10.80362606048584,31.14250373840332
2011-01-05,41.75932312011719,26.975923538208008,48.73933029174805,10.875690460205078,31.242233276367188
2011-01-06,41.6268196105957,26.701507568359375,49.60609436035156,10.917725563049316,31.890520095825195
2011-01-07,41.94335174560547,26.716758728027344,50.389530181884766,11.013812065124512,31.956995010375977
2011-01-10,41.54585647583008,26.815845489501953,50.94792938232422,10.96577262878418,31.956995010375977
2011-01-11,41.36182403564453,26.930177688598633,51.564674377441406,10.94174861907959,32.480628967285156
2011-01-12,41.84767150878906,26.533815383911133,51.61467742919922,11.031826972961426,32.29777526855469
2011-01-13,41.457523345947266,26.571928024291992,51.5146598815918,10.94174861907959,32.91279220581055
2011-01-14,41.59001541137695,26.739622116088867,52.964839935302734,11.013812065124512,33.88522720336914
2011-01-18,42.171546936035156,26.785354614257812,52.48146057128906,11.037832260131836,33.976661682128906
2011-01-19,41.94335174560547,26.391399383544922,51.72303771972656,11.001801490783691,33.710697174072266
2011-01-20,42.18627166748047,27.011022567749023,51.30630874633789,10.953760147094727,33.5029182434082
2011-01-21,41.935997009277344,27.087514877319336,51.21462631225586,11.02582836151123,33.58602523803711
2011-01-24,42.171546936035156,26.766233444213867,50.83125305175781,11.079872131347656,33.08734893798828
2011-01-25,42.07585525512695,26.896278381347656,51.42299270629883,11.091883659362793,33.76056671142578
2011-01-26,41.57529830932617,27.232858657836914,52.131404876708984,11.02582836151123,33.45304870605469
2011-01-27,41.57529830932617,27.317007064819336,53.63991928100586,11.09788990020752,35.14855194091797
2011-01-28,40.699337005615234,26.620882034301758,52.22309112548828,10.899711608886719,34.018211364746094
2011-01-31,40.54475784301758,26.161911010742188,51.773040771484375,10.94174861907959,34.11795425415039
2011-02-01,41.00849533081055,26.735631942749023,53.131526947021484,11.542283058166504,34.9656982421875
2011-02-02,40.94960021972656,26.50614356994629,53.73993682861328,11.505875587463379,34.865962982177734
2011-02-03,40.817108154296875,25.18274688720703,53.66493606567383,11.63331127166748,35.77189254760742
2011-02-04,40.63307571411133,24.99150848388672,54.23167419433594,11.712200164794922,35.31478500366211
2011-02-07,40.39753341674805,25.190397262573242,53.43157958984375,11.554420471191406,34.74961471557617
2011-02-08,40.44169235229492,25.47343635559082,54.40669250488281,11.627241134643555,34.88258743286133
2011-02-09,40.0662841796875,25.488739013671875,54.38168716430664,11.560487747192383,34.9656982421875
2011-02-10,39.94850540161133,25.213346481323242,54.47337341308594,11.548351287841797,35.26490783691406
2011-02-11,39.55837631225586,25.26689910888672,54.38168716430664,11.426980972290039,35.223350524902344
2011-02-14,39.646705627441406,25.0679988861084,54.956748962402344,11.560487747192383,35.28983688354492
2011-02-15,39.63197708129883,25.2286434173584,54.956748962402344,11.560487747192383,34.93245315551758
2011-02-16,38.976844787597656,25.0221004486084,55.31513214111328,11.700061798095703,35.323081970214844
2011-02-17,38.5793342590332,25.060348510742188,56.01520538330078,11.754682540893555,35.39788818359375
2011-02-18,38.45420455932617,25.28984260559082,56.17357635498047,11.645447731018066,35.60566711425781
2011-02-22,38.1892204284668,25.01445770263672,54.41503143310547,11.463394165039062,35.705406188964844
2011-02-23,37.59296798706055,24.662569046020508,54.114994049072266,11.384500503540039,35.663856506347656
2011-02-24,37.504634857177734,24.86910629272461,55.08177185058594,11.469462394714355,35.53086471557617
2011-02-25,38.468929290771484,25.198049545288086,55.440162658691406,11.445189476013184,35.3397216796875
2011-02-28,37.78435134887695,25.28984260559082,55.39847183227539,11.675789833068848,35.38958740234375
2011-03-01,38.21129608154297,25.320444107055664,54.99010467529297,11.615107536315918,35.28153610229492
2011-03-02,37.82851791381836,25.060348510742188,55.68183517456055,11.645447731018066,36.2040901184082
2011-03-03,38.549903869628906,25.603479385375977,57.34039306640625,11.997422218322754,37.333518981933594
2011-03-04,38.51308822631836,25.251598358154297,56.66527557373047,11.930663108825684,37.05012512207031
2011-03-07,38.086151123046875,25.11390495300293,56.5986328125,11.900321960449219,36.30828094482422
2011-03-08,38.660316467285156,25.51933479309082,57.159088134765625,11.942800521850586,36.5333366394043
