Date,F,GE,NEE,SO,UNP
2010-03-30,8.059198379516602,81.2069320678711,8.135308265686035,18.278371810913086,27.916093826293945
2010-03-31,7.628322124481201,80.76319885253906,8.249672889709473,18.25084686279297,27.79852867126465
2010-04-01,7.664732933044434,81.34007263183594,8.336726188659668,18.393945693969727,27.93124771118164
2010-04-05,7.749697685241699,82.22760009765625,8.358916282653809,18.432476043701172,27.991941452026367
2010-04-06,7.707213878631592,82.53821563720703,8.396468162536621,18.647123336791992,27.92746925354004
2010-04-07,7.634390354156494,82.09444427490234,8.381104469299316,18.471006393432617,27.942630767822266
2010-04-08,7.664732933044434,82.36070251464844,8.370865821838379,18.443479537963867,28.651826858520508
2010-04-09,7.719352722167969,82.18318939208984,8.485231399536133,18.674646377563477,28.727664947509766
2010-04-12,7.749697685241699,83.02632904052734,8.490352630615234,18.685646057128906,28.587358474731445
2010-04-13,7.761834144592285,84.09134674072266,8.447676658630371,18.663646697998047,28.89832878112793
2010-04-14,8.101679801940918,85.86637878417969,8.295757293701172,18.707672119140625,29.224475860595703
2010-04-15,8.350496292114258,86.53199005126953,8.335020065307617,18.685646057128906,29.243440628051758
2010-04-16,8.144160270690918,84.18008422851562,8.266740798950195,18.641624450683594,28.80351448059082
2010-04-19,8.253396987915039,84.04696655273438,8.263327598571777,18.762706756591797,28.591136932373047
2010-04-20,8.441523551940918,84.31321716308594,8.543266296386719,18.933324813842773,29.091739654541016
2010-04-21,8.575037956237793,84.44633483886719,8.597887992858887,18.96084976196289,29.213102340698242
2010-04-22,8.61751651763916,84.09134674072266,8.688358306884766,19.01588249206543,28.917293548583984
2010-04-23,8.623584747314453,84.62384033203125,8.756635665893555,19.114957809448242,29.239643096923828
2010-04-26,8.775299072265625,85.64449310302734,8.715667724609375,19.19200897216797,29.243440628051758
2010-04-27,8.235190391540527,82.9819564819336,8.538147926330566,18.98836326599121,28.84903907775879
2010-04-28,8.040996551513672,84.09134674072266,8.662752151489258,19.406658172607422,28.799724578857422
2010-04-29,8.241257667541504,86.48760223388672,8.652508735656738,19.314655303955078,29.44822883605957
2010-04-30,7.901412010192871,83.69196319580078,8.884654998779297,19.270051956176758,28.69354248046875
2010-05-03,8.07133674621582,85.46698760986328,8.988781929016113,19.297935485839844,29.326868057250977
2010-05-04,7.79824686050415,82.44944763183594,8.782238006591797,19.136234283447266,28.465999603271484
2010-05-05,7.488742351531982,80.31944274902344,8.695185661315918,18.96895980834961,28.17397689819336
2010-05-06,7.148897647857666,76.81378173828125,8.717373847961426,18.66786003112793,27.381357192993164
2010-05-07,6.985045433044434,74.90564727783203,8.7429780960083,18.913198471069336,26.952808380126953
2010-05-10,7.373440265655518,80.05316925048828,8.981953620910645,19.442901611328125,28.42049217224121
2010-05-11,7.470536708831787,79.87568664550781,8.988781929016113,19.448482513427734,28.36359405517578
2010-05-12,7.6950788497924805,81.82818603515625,9.024622917175293,19.54883575439453,29.09553337097168
2010-05-13,7.537293434143066,80.09756469726562,9.021212577819824,19.3090877532959,28.75801658630371
2010-05-14,7.349161624908447,78.27816772460938,8.997314453125,19.219873428344727,28.132253646850586
2010-05-17,7.252066135406494,77.92314910888672,8.981953620910645,19.3090877532959,28.177757263183594
2010-05-18,7.0093159675598145,76.45877075195312,8.932451248168945,19.108356475830078,27.661991119384766
2010-05-19,7.0093159675598145,76.5919418334961,8.879533767700195,18.918777465820312,27.14621925354004
2010-05-20,6.5541672706604,72.15437316894531,8.560338973999023,18.62883949279785,25.765785217285156
2010-05-21,6.83332633972168,72.8643569946289,8.635440826416016,18.745929718017578,26.452205657958984
2010-05-24,6.681611061096191,71.04499053955078,8.58594036102295,18.461559295654297,26.292926788330078
2010-05-25,6.68767786026001,70.77874755859375,8.45450496673584,18.394651412963867,26.004703521728516
2010-05-26,6.912220478057861,71.04499053955078,8.270155906677246,18.21622085571289,26.721134185791016
2010-05-27,7.276340007781982,73.92938232421875,8.497178077697754,18.355621337890625,27.266069412231445
2010-05-28,7.11855411529541,72.55377197265625,8.522786140441895,18.232952117919922,27.220335006713867
2010-06-01,6.924357891082764,70.9118423461914,8.35379409790039,17.993196487426758,26.793542861938477
2010-06-02,7.191380977630615,72.55377197265625,8.564193725585938,18.22738265991211,27.658578872680664
2010-06-03,7.2581329345703125,72.99749755859375,8.655593872070312,18.305438995361328,27.902467727661133
2010-06-04,6.978973865509033,69.71369934082031,8.386560440063477,17.91512680053711,26.42007827758789
2010-06-07,6.730159759521484,68.38243865966797,8.45554256439209,17.998764038085938,25.951353073120117
2010-06-08,6.809050559997559,68.69308471679688,8.438297271728516,18.311010360717773,26.42007827758789
2010-06-09,6.7058844566345215,67.98307800292969,8.346898078918457,18.160465240478516,26.43914222717285
2010-06-10,6.912220478057861,69.5805892944336,8.674562454223633,18.411376953125,27.70050048828125
2010-06-11,6.9182891845703125,69.04808807373047,8.622827529907227,18.41695213317871,28.02821922302246
2010-06-14,6.9546990394592285,68.29373168945312,8.709056854248047,18.495006561279297,27.719545364379883
2010-06-15,7.100347518920898,70.06871032714844,8.848746299743652,18.796104431152344,28.637943267822266
2010-06-16,7.05786657333374,70.33497619628906,8.912551879882812,18.87974739074707,28.626514434814453
2010-06-17,6.966836929321289,71.04950714111328,9.031548500061035,18.96895980834961,29.045703887939453
2010-06-18,6.9546990394592285,71.22814178466797,9.055689811706543,19.019142150878906,29.102859497070312
2010-06-21,6.997179985046387,71.89796447753906,8.955668449401855,18.913198471069336,29.27815818786621
2010-06-22,6.809050559997559,70.51359558105469,8.745269775390625,18.701322555541992,28.134925842285156
2010-06-23,6.693746089935303,68.72734832763672,8.657318115234375,18.589807510375977,28.184463500976562
2010-06-24,6.542026996612549,67.34295654296875,8.550394058227539,18.5674991607666,27.44898796081543
2010-06-25,6.523824691772461,66.58377838134766,8.488312721252441,18.55634880065918,27.711931228637695
2010-06-28,6.329626560211182,66.98568725585938,8.483135223388672,18.851871490478516,27.692873001098633
2010-06-29,5.995848178863525,64.66353607177734,8.341720581054688,18.757078170776367,26.724937438964844
2010-06-30,6.117220401763916,64.39556884765625,8.408979415893555,18.55634880065918,26.48868179321289
2010-07-01,6.414588451385498,63.05586624145508,8.441744804382324,18.606534957885742,26.48868179321289
2010-07-02,6.238596439361572,61.984092712402344,8.443474769592285,18.61210823059082,26.054241180419922
2010-07-06,6.165773391723633,62.38599395751953,8.5193510055542,18.67901039123535,25.696029663085938
2010-07-07,6.426724433898926,65.2887191772461,8.760788917541504,19.253326416015625,26.766864776611328
2010-07-08,6.444929599761963,66.22654724121094,8.795283317565918,19.247751235961914,27.014554977416992
2010-07-09,6.5845112800598145,66.76237487792969,8.869439125061035,19.35369110107422,27.32704734802246
2010-07-12,6.7362284660339355,66.67308807373047,8.952218055725098,19.392723083496094,27.70050048828125
2010-07-13,7.076071739196777,67.92350006103516,9.016027450561523,19.454059600830078,27.605224609375
2010-07-14,7.167104244232178,67.87882232666016,8.98498821258545,19.4652099609375,27.66239356994629
2010-07-15,7.197447299957275,68.10211181640625,9.129847526550293,19.526538848876953,27.50614356994629
2010-07-16,6.881875514984131,64.97611999511719,9.072937965393066,19.392723083496094,26.221912384033203
2010-07-19,6.966836929321289,65.2887191772461,9.100529670715332,19.74956703186035,26.054241180419922
2010-07-20,7.1306939125061035,66.7177505493164,9.088460922241211,19.9837589263916,26.534400939941406
2010-07-21,7.0093159675598145,66.27117919921875,8.988436698913574,19.721698760986328,26.340049743652344
2010-07-22,7.337027549743652,67.92350006103516,9.112600326538086,19.877819061279297,27.5899715423584
2010-07-23,7.719352722167969,70.15632629394531,9.10743236541748,20.011642456054688,28.161602020263672
2010-07-26,7.852865695953369,72.07661437988281,9.110879898071289,20.117584228515625,28.75608253479004
2010-07-27,7.907481670379639,72.25524139404297,9.27816390991211,20.48000717163086,28.439788818359375
2010-07-28,7.834658145904541,71.67466735839844,9.15226936340332,20.401947021484375,28.470279693603516
2010-07-29,7.871070861816406,72.12126922607422,9.053969383239746,20.037784576416016,28.333078384399414
2010-07-30,7.749697685241699,71.9873046875,9.019478797912598,19.947446823120117,28.455028533935547
2010-08-02,7.986377716064453,73.28230285644531,9.31437873840332,20.235382080078125,29.060943603515625
2010-08-03,7.834658145904541,73.23770141601562,9.267810821533203,20.105525970458984,29.167644500732422
2010-08-04,7.956028938293457,73.59495544433594,9.243671417236328,20.195863723754883,29.331501007080078
2010-08-05,7.877138137817383,73.7735824584961,9.185032844543457,20.280555725097656,29.54490852355957
2010-08-06,7.913548946380615,73.46096801757812,9.262641906738281,20.25797462463379,29.358186721801758
2010-08-09,7.919620513916016,73.14838409423828,9.22297477722168,20.410417556762695,29.77355194091797
2010-08-10,7.840723514556885,72.56785583496094,9.269539833068848,20.52897834777832,29.594457626342773
2010-08-11,7.531222343444824,70.11166381835938,9.085010528564453,20.24668312072754,28.30640983581543
2010-08-12,7.44626522064209,69.21857452392578,8.978086471557617,20.201507568359375,28.1311092376709
2010-08-13,7.373440265655518,68.68266296386719,8.971187591552734,20.235382080078125,27.990110397338867
2010-08-16,7.276340007781982,69.03992462158203,8.995335578918457,20.252323150634766,27.85291862487793
2010-08-17,7.379505634307861,69.5758056640625,9.04879379272461,20.359600067138672,28.523618698120117
2010-08-18,7.403782367706299,70.11166381835938,9.062593460083008,20.297494888305664,28.961864471435547
2010-08-19,7.2156524658203125,68.10211181640625,8.940147399902344,20.037784576416016,28.39023780822754
2010-08-20,7.142829895019531,67.11967468261719,9.190207481384277,20.201507568359375,28.298786163330078
2010-08-23,7.045731544494629,66.49446105957031,9.264363288879395,20.25797462463379,27.765283584594727
2010-08-24,6.821189880371094,65.06541442871094,9.362666130065918,20.56285285949707,27.414684295654297
2010-08-25,6.869734764099121,65.06541442871094,9.272151947021484,20.483816146850586,27.502330780029297
2010-08-26,6.778707981109619,64.75283813476562,9.233860969543457,20.404769897460938,27.59378433227539
2010-08-27,7.015386581420898,65.69063568115234,9.380070686340332,20.873390197753906,28.21013641357422
2010-08-30,6.887942314147949,64.84214782714844,9.270413398742676,20.619314193725586,27.697154998779297
2010-08-31,6.851532936096191,64.66353607177734,9.352225303649902,20.71529769897461,27.923025131225586
2010-09-01,7.045731544494629,67.03034210205078,9.507135391235352,20.833866119384766,29.239927291870117
2010-09-02,7.106418609619141,67.6555404663086,9.510615348815918,20.79999542236328,29.5959415435791
2010-09-03,7.324889183044434,68.72734832763672,9.510615348815918,20.884681701660156,30.166351318359375
2010-09-07,7.161036014556885,68.95059967041016,9.44969654083252,20.833866119384766,29.99791145324707
2010-09-08,7.161036014556885,70.11166381835938,9.446211814880371,20.86774253845215,30.246746063232422
2010-09-09,7.1306939125061035,71.04950714111328,9.505395889282227,20.963729858398438,30.112764358520508
2010-09-10,7.154965877532959,71.36207580566406,9.601130485534668,20.952436447143555,30.139564514160156
2010-09-13,7.276340007781982,72.56785583496094,9.651605606079102,21.031484603881836,30.338619232177734
2010-09-14,7.270270824432373,72.16592407226562,9.576760292053223,21.01453971862793,30.510894775390625
2010-09-15,7.203516483306885,72.96973419189453,9.355703353881836,20.980661392211914,30.273540496826172
2010-09-16,7.549429893493652,73.01471710205078,9.376590728759766,20.89596939086914,30.212299346923828
2010-09-17,7.579774856567383,73.28466796875,9.357443809509277,20.92420768737793,30.61042594909668
2010-09-20,7.628322124481201,74.4543228149414,9.486248016357422,21.15569305419922,30.909032821655273
2010-09-21,7.616183280944824,74.31938934326172,9.41488265991211,20.99759864807129,31.096620559692383
2010-09-22,7.513016700744629,74.2293930053711,9.45317554473877,21.15569305419922,30.855436325073242
2010-09-23,7.470536708831787,72.60983276367188,9.320893287658691,20.89031982421875,30.307992935180664
2010-09-24,7.622254848480225,74.94918060302734,9.486248016357422,21.16698455810547,31.42967414855957
2010-09-27,7.573702812194824,73.91447448730469,9.51584243774414,21.183917999267578,31.25739860534668
2010-09-28,7.5979814529418945,73.95947265625,9.5750150680542,21.183917999267578,31.50623893737793
2010-09-29,7.4826741218566895,73.59957122802734,9.51584243774414,21.127452850341797,31.487083435058594
2010-09-30,7.4280548095703125,73.10470581054688,9.467101097106934,21.02582550048828,31.31482696533203
2010-10-01,7.440195083618164,73.59957122802734,9.470586776733398,20.969379425048828,31.020044326782227
2010-10-04,7.792176723480225,72.42990112304688,9.397480964660645,21.121810913085938,30.637231826782227
2010-10-05,7.895342826843262,74.27437591552734,9.468843460083008,21.336362838745117,31.55216407775879
2010-10-06,8.034924507141113,76.02887725830078,9.534985542297363,21.30813980102539,31.885231018066406
2010-10-07,8.083474159240723,76.7037124633789,9.555870056152344,21.336362838745117,32.015380859375
2010-10-08,8.289807319641113,77.01860809326172,9.559353828430176,21.291196823120117,32.486263275146484
2010-10-11,8.362632751464844,76.29881286621094,9.571540832519531,21.195213317871094,32.56282043457031
2010-10-12,8.362632751464844,77.33353424072266,9.615053176879883,21.16698455810547,31.950300216674805
2010-10-13,8.277671813964844,77.73843383789062,9.655084609985352,21.178272247314453,33.2365837097168
2010-10-14,8.441523551940918,77.19857025146484,9.632457733154297,21.200862884521484,32.97244644165039
2010-10-15,8.37476921081543,73.32965850830078,9.628975868225098,21.274259567260742,32.620262145996094
2010-10-18,8.423318862915039,73.10470581054688,9.7160062789917,21.426700592041016,32.70446014404297
2010-10-19,8.083474159240723,72.29493713378906,9.66204833984375,21.381528854370117,32.27569580078125
2010-10-20,8.277671813964844,72.2049560546875,9.752559661865234,21.4605712890625,32.8422737121582
2010-10-21,8.380836486816406,72.42990112304688,9.675973892211914,21.52833366394043,32.63937759399414
2010-10-22,8.465800285339355,72.24994659423828,9.651605606079102,21.635604858398438,33.04134750366211
2010-10-25,8.587172508239746,72.24994659423828,9.54716968536377,21.556556701660156,33.378231048583984
2010-10-26,8.714615821838379,72.6998291015625,9.615053176879883,21.613021850585938,33.44330596923828
2010-10-27,8.635720252990723,72.4748764038086,9.5210599899292,21.62431526184082,32.70446014404297
2010-10-28,8.629655838012695,72.33992767333984,9.581979751586914,21.60431671142578,32.941810607910156
2010-10-29,8.575037956237793,72.06999206542969,9.580239295959473,21.63859748840332,33.565818786621094
2010-11-01,8.635720252990723,71.7551040649414,9.385292053222656,21.472890853881836,34.03285598754883
2010-11-02,8.757096290588379,71.71009826660156,9.468843460083008,21.701454162597656,34.434818267822266
2010-11-03,9.212246894836426,72.24994659423828,9.50887393951416,21.661457061767578,34.84825897216797
2010-11-04,9.624916076660156,74.27437591552734,9.5750150680542,21.970003128051758,35.112422943115234
2010-11-05,9.837320327758789,75.26411437988281,9.526284217834473,21.981435775756836,34.921016693115234
2010-11-08,9.958694458007812,75.17411804199219,9.47754192352295,21.89572525024414,35.21195602416992
2010-11-09,9.752355575561523,74.76927185058594,9.474063873291016,21.85572624206543,34.58794021606445
2010-11-10,10.092203140258789,74.4543228149414,9.421847343444824,21.695735931396484,34.98991394042969
2010-11-11,10.080066680908203,73.55459594726562,9.380070686340332,21.86144256591797,34.81380844116211
2010-11-12,9.891938209533691,73.10470581054688,9.334815979003906,21.76430320739746,34.564971923828125
2010-11-15,10.31674861907959,72.87976837158203,9.324372291564941,21.901445388793945,34.94779586791992
2010-11-16,10.019381523132324,71.35022735595703,9.148574829101562,21.78715705871582,34.362083435058594
2010-11-17,10.122547149658203,71.12525939941406,9.087651252746582,21.661457061767578,34.41950988769531
2010-11-18,9.782703399658203,72.15998840332031,9.110279083251953,21.730016708374023,35.10093307495117
2010-11-19,9.879802703857422,72.96973419189453,9.045875549316406,21.752878189086914,35.15069580078125
2010-11-22,9.831249237060547,72.11499786376953,9.066763877868652,21.844301223754883,34.57646942138672
2010-11-23,9.52781867980957,70.90031433105469,8.992953300476074,21.690027236938477,34.07497024536133
2010-11-24,9.679534912109375,71.71009826660156,9.04919147491455,21.71859359741211,34.74108123779297
2010-11-26,9.770562171936035,71.08029174804688,8.924410820007324,21.615745544433594,34.63727951049805
2010-11-29,9.746288299560547,71.84506225585938,8.910355567932129,21.455751419067383,34.84870910644531
2010-11-30,9.67346477508545,71.2152328491211,8.896291732788086,21.552886962890625,34.64113998413086
2010-12-01,9.98903751373291,73.32965850830078,8.95077133178711,21.844301223754883,35.144737243652344
2010-12-02,10.183233261108398,75.03916931152344,9.00349235534668,21.758590698242188,36.00587463378906
2010-12-03,10.195371627807617,75.48905944824219,8.980650901794434,21.78144645690918,36.347999572753906
2010-12-06,10.104340553283691,75.12914276123047,8.947257041931152,21.758590698242188,36.29801940917969
2010-12-07,10.049722671508789,76.61373901367188,8.934954643249512,21.650028228759766,36.18653106689453
2010-12-08,10.12861442565918,76.6587142944336,8.941986083984375,21.472890853881836,35.54838180541992
2010-12-09,10.171096801757812,77.06362915039062,8.977136611938477,21.672883987426758,35.67524719238281
2010-12-10,10.152891159057617,79.71788787841797,9.13882064819336,21.610029220581055,35.613739013671875
2010-12-13,9.995104789733887,79.26797485351562,9.154637336730957,21.655744552612305,35.43691635131836
2010-12-14,9.964760780334473,79.58293914794922,9.03864574432373,21.632888793945312,35.202392578125
2010-12-15,10.043652534484863,78.68317413330078,8.934954643249512,21.54145622253418,35.152427673339844
2010-12-16,10.177167892456055,79.94282531738281,9.001738548278809,21.59288787841797,35.479190826416016
2010-12-17,10.195371627807617,79.6279067993164,9.08082103729248,21.655744552612305,35.05246353149414
2010-12-20,10.225714683532715,79.6279067993164,9.056218147277832,21.87286949157715,34.9448356628418
2010-12-21,10.310675621032715,80.52764129638672,8.984163284301758,21.90715789794922,35.39076614379883
2010-12-22,10.310675621032715,81.88790893554688,9.151126861572266,21.850013732910156,35.402305603027344
2010-12-23,10.183233261108398,81.79721069335938,9.168696403503418,21.86144256591797,35.256221771240234
2010-12-27,10.237852096557617,82.47735595703125,9.165182113647461,21.87286949157715,35.371543884277344
2010-12-28,10.152891159057617,83.06678771972656,9.189785957336426,21.952861785888672,35.33309555053711
2010-12-29,10.15895938873291,82.84009552001953,9.151126861572266,21.952861785888672,35.42536544799805
2010-12-30,10.12861442565918,82.47735595703125,9.133546829223633,21.884296417236328,35.39076614379883
2010-12-31,10.189302444458008,82.93077850341797,9.137064933776855,21.844301223754883,35.621429443359375
2011-01-03,10.468462944030762,82.88544464111328,9.179244041442871,21.952861785888672,36.01738739013672
2011-01-04,10.547354698181152,84.38174438476562,9.2706298828125,21.998573303222656,35.78289031982422
2011-01-05,10.856855392456055,84.51776123046875,9.198575973510742,21.770009994506836,35.736759185791016
2011-01-06,11.057125091552734,84.15499877929688,9.158153533935547,21.650028228759766,35.57914733886719
2011-01-07,11.087469100952148,83.56556701660156,9.177486419677734,21.758590698242188,36.59019470214844
2011-01-10,11.111740112304688,83.92830657958984,9.300505638122559,21.57574462890625,37.428260803222656
2011-01-11,11.093533515930176,84.47239685058594,9.272388458251953,21.6214599609375,37.47053909301758
2011-01-12,11.354487419128418,84.65379333496094,9.425287246704102,21.758590698242188,37.70504379272461
2011-01-13,11.336281776428223,84.33638763427734,9.44813346862793,21.87286949157715,38.066410064697266
2011-01-14,11.318076133728027,85.33392333984375,9.516676902770996,21.998573303222656,37.92802047729492
2011-01-18,11.348421096801758,84.33638763427734,9.543037414550781,21.94143295288086,37.73580551147461
2011-01-19,10.86292552947998,83.11215209960938,9.500860214233398,21.970003128051758,37.40519714355469
2011-01-20,10.790102005004883,83.56556701660156,9.534252166748047,21.94143295288086,36.540218353271484
2011-01-21,10.893270492553711,89.50537872314453,9.564126968383789,21.85572624206543,36.33262634277344
2011-01-24,10.881128311157227,90.86564636230469,9.514918327331543,21.94143295288086,36.21345520019531
2011-01-25,10.856855392456055,90.59359741210938,9.590489387512207,21.97571563720703,35.75983428955078
2011-01-26,11.148154258728027,90.321533203125,9.527219772338867,21.804298400878906,36.182701110839844
2011-01-27,11.403040885925293,91.953857421875,9.562374114990234,21.804298400878906,36.651702880859375
2011-01-28,9.873734474182129,91.59113311767578,9.495589256286621,21.58145523071289,35.95972442626953
2011-01-31,9.679534912109375,91.31905364990234,9.395411491394043,21.495752334594727,36.378753662109375
2011-02-01,9.643122673034668,94.31165313720703,9.583459854125977,21.67859649658203,36.686302185058594
2011-02-02,9.345755577087402,93.9035873413086,9.641456604003906,21.495752334594727,36.20191955566406
2011-02-03,9.564229011535645,94.08493041992188,9.664307594299316,21.74156379699707,35.982791900634766
2011-02-04,9.539956092834473,93.22344970703125,9.620365142822266,21.596965789794922,36.2326774597168
2011-02-07,9.776630401611328,94.62907409667969,9.699455261230469,21.67215347290039,36.37107467651367
2011-02-08,9.855525970458984,96.48808288574219,9.741632461547852,21.608535766601562,36.567138671875
2011-02-09,9.764493942260742,96.62409973144531,9.70823860168457,21.74156379699707,36.84777069091797
2011-02-10,9.679534912109375,96.4427490234375,9.704724311828613,21.614315032958984,37.485939025878906
2011-02-11,9.940486907958984,96.71479034423828,9.676605224609375,21.996047973632812,38.066410064697266
2011-02-14,9.764493942260742,97.485595703125,9.613337516784668,21.961347579956055,37.87803649902344
2011-02-15,9.770562171936035,97.30422973632812,9.625641822814941,22.05967140197754,37.67044448852539
2011-02-16,9.740221977233887,97.21358489990234,9.553582191467285,21.90929412841797,37.543582916259766
2011-02-17,9.691672325134277,97.57627868652344,9.532496452331543,21.874595642089844,37.6051025390625
2011-02-18,9.57029914855957,97.21358489990234,9.594003677368164,21.903512954711914,37.34368133544922
2011-02-22,9.242589950561523,94.4023208618164,9.604548454284668,21.915082931518555,36.25957489013672
2011-02-23,9.018049240112305,92.36194610595703,9.555341720581055,21.863025665283203,35.57530975341797
2011-02-24,8.920951843261719,93.95992279052734,9.562374114990234,21.834108352661133,36.17361831665039
2011-02-25,9.145491600036621,95.05562591552734,9.611576080322266,22.01340103149414,36.29715347290039
2011-02-28,9.133352279663086,95.51217651367188,9.748661041259766,22.04232406616211,36.829833984375
2011-03-01,8.896672248840332,92.45323944091797,9.513160705566406,21.810976028442383,35.77216720581055
2011-03-02,8.896672248840332,92.77281951904297,9.552224159240723,21.88037872314453,36.39751052856445
2011-03-03,8.95736026763916,94.73603820800781,9.665854454040527,22.10016632080078,36.880035400390625
2011-03-04,8.751028060913086,93.0011215209961,9.72089672088623,21.961347579956055,36.810546875
2011-03-07,8.502211570739746,93.0467758178711,9.697813034057617,22.019189834594727,36.50172424316406
