Date,AAPL,AMZN,GOOGL,MSFT,NVDA
2010-02-23,5.981773853302002,5.861999988555908,13.39013957977295,21.67780113220215,3.7185604572296143
2010-02-24,6.091054916381836,5.986000061035156,13.300049781799316,21.90736198425293,3.7965548038482666
2010-02-25,6.131730079650879,5.909999847412109,13.173924446105957,21.88441276550293,3.762145757675171
2010-02-26,6.211258888244629,5.920000076293945,13.183182716369629,21.93796157836914,3.7162649631500244
2010-03-01,6.343912601470947,6.2270002365112305,13.330580711364746,22.205780029296875,3.865375280380249
2010-03-02,6.339661121368408,6.276500225067139,13.540040016174316,21.77727699279785,3.8630807399749756
2010-03-03,6.354231834411621,6.29449987411499,13.646647453308105,21.77727699279785,3.8149073123931885
2010-03-04,6.396121025085449,6.426499843597412,13.878628730773926,21.90736198425293,3.821789503097534
2010-03-05,6.646249771118164,6.445499897003174,14.119368553161621,21.876750946044922,3.938782215118408
2010-03-08,6.650193691253662,6.505499839782715,14.076075553894043,21.90736198425293,3.8814330101013184
2010-03-09,6.76979398727417,6.440999984741211,14.018769264221191,22.037445068359375,4.025954723358154
2010-03-10,6.825039863586426,6.5254998207092285,14.425676345825195,22.167518615722656,4.035129070281982
2010-03-11,6.8450751304626465,6.678999900817871,14.54304313659668,22.328214645385742,3.9433717727661133
2010-03-12,6.878465175628662,6.591000080108643,14.503003120422363,22.397085189819336,3.9571354389190674
2010-03-15,6.794685363769531,6.55649995803833,14.09359359741211,22.41238784790039,3.9364876747131348
2010-03-16,6.813202381134033,6.5894999504089355,14.144144058227539,22.473600387573242,4.0741286277771
2010-03-17,6.80318546295166,6.566999912261963,14.153153419494629,22.672550201416016,4.15212345123291
2010-03-18,6.819273471832275,6.638000011444092,14.174174308776855,22.657249450683594,4.005307197570801
2010-03-19,6.746420383453369,6.517499923706055,14.01401424407959,22.641937255859375,3.9571354389190674
2010-03-22,6.82230806350708,6.523499965667725,13.951451301574707,22.64958953857422,4.021364688873291
2010-03-23,6.931889057159424,6.4629998207092285,13.738739013671875,22.863849639892578,4.103950023651123
2010-03-24,6.96254825592041,6.4019999504089355,13.947196960449219,22.687850952148438,3.966311454772949
2010-03-25,6.879981994628906,6.736499786376953,14.08608627319336,22.96331787109375,3.9777791500091553
2010-03-26,7.0089921951293945,6.752999782562256,14.081331253051758,22.695505142211914,3.9777791500091553
2010-03-29,7.054220676422119,6.75600004196167,14.075325012207031,22.641937255859375,4.028247356414795
2010-03-30,7.159249782562256,6.828999996185303,14.18193244934082,22.77967071533203,4.044306755065918
2010-03-31,7.133448123931885,6.78849983215332,14.192192077636719,22.41238784790039,3.991544008255005
2010-04-01,7.162892818450928,6.5904998779296875,14.234233856201172,22.312908172607422,3.950251817703247
2010-04-05,7.239386081695557,6.57450008392334,14.28954029083252,22.397085189819336,4.009897708892822
2010-04-06,7.271259784698486,6.7779998779296875,14.219719886779785,22.435335159301758,3.911255359649658
2010-04-07,7.303438186645508,6.743500232696533,14.1026029586792,22.458297729492188,3.9364876747131348
2010-04-08,7.2837066650390625,7.047999858856201,14.201451301574707,22.894453048706055,3.8722567558288574
2010-04-09,7.339560031890869,7.002999782562256,14.169670104980469,23.215831756591797,3.8974900245666504
2010-04-12,7.354737758636475,7.059999942779541,14.3325834274292,23.200523376464844,3.968604326248169
2010-04-13,7.35898494720459,7.007999897003174,14.683934211730957,23.299999237060547,4.051185607910156
2010-04-14,7.457943916320801,7.214000225067139,14.739740371704102,23.5831241607666,4.10165548324585
2010-04-15,7.555991172790527,7.290999889373779,14.8973970413208,23.621383666992188,4.1314778327941895
2010-04-16,7.509851455688477,7.108500003814697,13.767518043518066,23.46834373474121,3.9135496616363525
2010-04-19,7.4998321533203125,7.121500015258789,13.766265869140625,23.751468658447266,3.8951971530914307
2010-04-20,7.424552917480469,7.210000038146973,13.88988971710205,23.996328353881836,3.908961296081543
2010-04-21,7.868647575378418,7.321499824523926,13.871371269226074,23.97336769104004,3.808025598526001
2010-04-22,8.088723182678223,7.504499912261963,13.690190315246582,24.019283294677734,3.824082851409912
2010-04-23,8.221070289611816,7.18149995803833,13.638387680053711,23.69025230407715,3.771320104598999
2010-04-26,8.180699348449707,7.355500221252441,13.304304122924805,23.805028915405273,3.808025598526001
2010-04-27,7.954250335693359,7.10099983215332,13.239740371704102,23.6060791015625,3.700206995010376
2010-04-28,7.940896034240723,6.96750020980835,13.242993354797363,23.65199089050293,3.70708966255188
2010-04-29,8.154593467712402,7.08650016784668,13.313312530517578,23.720857620239258,3.8194937705993652
2010-04-30,7.925413131713867,6.855000019073486,13.155655860900879,23.36886978149414,3.6038601398468018
2010-05-03,8.085077285766602,6.874499797821045,13.278278350830078,23.613723754882812,3.564861536026001
2010-05-04,7.852258682250977,6.491499900817871,12.671921730041504,23.055137634277344,3.383636713027954
2010-05-05,7.770603179931641,6.546500205993652,12.756756782531738,22.84088897705078,3.326286792755127
2010-05-06,7.474940776824951,6.435500144958496,12.479228973388672,22.17518424987793,3.257467269897461
2010-05-07,7.159551620483398,6.249000072479248,12.340841293334961,21.585979461669922,3.202411413192749
2010-05-10,7.709888458251953,6.564499855041504,13.054304122924805,22.14457130432129,3.3400511741638184
2010-05-11,7.786693096160889,6.5229997634887695,12.738988876342773,22.098657608032227,3.303347587585449
2010-05-12,7.955766201019287,6.69350004196167,12.6473970413208,22.52716064453125,3.3675785064697266
2010-05-13,7.842545986175537,6.573500156402588,12.784785270690918,22.374128341674805,3.3606972694396973
2010-05-14,7.7047295570373535,6.426499843597412,12.700950622558594,22.136913299560547,2.9730119705200195
2010-05-17,7.7168707847595215,6.445499897003174,12.71196174621582,22.14457130432129,2.979893922805786
2010-05-18,7.660411834716797,6.314000129699707,12.471721649169922,21.98316192626953,2.8812520503997803
2010-05-19,7.538382530212402,6.229499816894531,12.373123168945312,21.706438064575195,2.9271328449249268
2010-05-20,7.217230319976807,5.985499858856201,11.887137413024902,20.83788299560547,2.8583133220672607
2010-05-21,7.355647563934326,6.136000156402588,11.81306266784668,20.630348205566406,2.9202499389648438
2010-05-24,7.490422248840332,6.105999946594238,11.940940856933594,20.19222068786621,2.8353729248046875
2010-05-25,7.443674087524414,6.243000030517578,11.938689231872559,20.038494110107422,2.911074638366699
2010-05-26,7.409981727600098,6.1605000495910645,11.898649215698242,19.22373390197754,2.9248387813568115
2010-05-27,7.690463542938232,6.335000038146973,12.273774147033691,19.984682083129883,3.096888303756714
2010-05-28,7.797617435455322,6.2729997634887695,12.152902603149414,19.830951690673828,3.0143039226531982
2010-06-01,7.917521953582764,6.1620001792907715,12.071320533752441,19.900136947631836,2.885841131210327
2010-06-02,8.012228965759277,6.315499782562256,12.346596717834473,20.338258743286133,2.917957067489624
2010-06-03,7.987033367156982,6.438000202178955,12.652652740478516,20.64571762084961,2.9133687019348145
2010-06-04,7.769690036773682,6.138500213623047,12.480480194091797,19.823265075683594,2.775729179382324
2010-06-07,7.617307186126709,6.100500106811523,12.150150299072266,19.43894386291504,2.638089418411255
2010-06-08,7.568439483642578,5.941999912261963,12.131631851196289,19.300596237182617,2.5646822452545166
2010-06-09,7.382358551025391,5.895500183105469,11.862361907958984,19.054630279541016,2.5027449131011963
2010-06-10,7.604255199432373,6.1605000495910645,12.187437057495117,19.21604347229004,2.603679656982422
2010-06-11,7.6953206062316895,6.151500225067139,12.224724769592285,19.72334861755371,2.6633241176605225
2010-06-14,7.718691825866699,6.191500186920166,12.091841697692871,19.60036277770996,2.6059744358062744
2010-06-15,7.882917404174805,6.3420000076293945,12.462211608886719,20.430496215820312,2.7344374656677246
2010-06-16,8.11240291595459,6.34499979019165,12.544294357299805,20.230648040771484,2.7000277042388916
2010-06-17,8.252639770507812,6.29449987411499,12.514514923095703,20.269084930419922,2.803257465362549
2010-06-18,8.319424629211426,6.291500091552734,12.513262748718262,20.322893142700195,2.821608543395996
2010-06-21,8.201038360595703,6.127500057220459,12.226225852966309,19.946247100830078,2.7550833225250244
2010-06-22,8.312742233276367,6.115499973297119,12.168417930603027,19.80789566040039,2.651853561401367
2010-06-23,8.225324630737305,6.072500228881836,12.063312530517578,19.45431900024414,2.6816751956939697
2010-06-24,8.165521621704102,5.916500091552734,11.889389038085938,19.21604347229004,2.5486249923706055
2010-06-25,8.095702171325684,6.050000190734863,11.828828811645508,18.854785919189453,2.5417418479919434
2010-06-28,8.14427375793457,5.889999866485596,11.813814163208008,18.685680389404297,2.5463297367095947
2010-06-29,7.776062965393066,5.430500030517578,11.367868423461914,17.917037963867188,2.4041032791137695
2010-06-30,7.635215759277344,5.4629998207092285,11.13488483428955,17.686443328857422,2.3421645164489746
2010-07-01,7.542635440826416,5.547999858856201,10.998248100280762,17.80173683166504,2.381162643432617
2010-07-02,7.495889186859131,5.456999778747559,10.924674987792969,17.886293411254883,2.3513405323028564
2010-07-06,7.547189235687256,5.502999782562256,10.912663459777832,18.30904197692871,2.3261075019836426
2010-07-07,7.851951599121094,5.671500205993652,11.266265869140625,18.677988052368164,2.4385125637054443
2010-07-08,7.834347248077393,5.810999870300293,11.425424575805664,18.76254653930664,2.365104913711548
2010-07-09,7.880790710449219,5.86299991607666,11.698948860168457,18.654932022094727,2.3742806911468506
2010-07-12,7.810064792633057,5.975500106811523,11.907657623291016,19.085376739501953,2.4178669452667236
2010-07-13,7.64341402053833,6.182499885559082,12.242241859436035,19.315969467163086,2.5050384998321533
2010-07-14,7.671643257141113,6.164999961853027,12.295796394348145,19.554248809814453,2.5302717685699463
2010-07-15,7.632787227630615,6.103000164031982,12.362862586975098,19.60805320739746,2.459158420562744
2010-07-16,7.5857391357421875,5.924499988555908,11.501751899719238,19.131484985351562,2.3054609298706055
2010-07-19,7.4546027183532715,5.997000217437744,11.666166305541992,19.39282989501953,2.39951491355896
2010-07-20,7.646145343780518,6.005000114440918,12.051801681518555,19.584997177124023,2.459158420562744
2010-07-21,7.71748161315918,5.871500015258789,11.949448585510254,19.30828094482422,2.378868579864502
2010-07-22,7.862575054168701,6.003499984741211,12.1323823928833,19.861703872680664,2.4178669452667236
2010-07-23,7.890502452850342,5.94350004196167,12.263764381408691,19.838645935058594,2.3765742778778076
2010-07-26,7.870467662811279,5.920000076293945,12.236486434936523,20.06155014038086,2.4201605319976807
2010-07-27,8.016172409057617,5.856500148773193,12.328078269958496,20.10767364501953,2.39951491355896
2010-07-28,7.921467304229736,5.856500148773193,12.120870590209961,19.946247100830078,2.3238136768341064
2010-07-29,7.834951400756836,5.8429999351501465,12.136886596679688,20.00774383544922,2.0944130420684814
2010-07-30,7.808848857879639,5.894499778747559,12.133382797241211,19.838645935058594,2.1081771850585938
2010-08-02,7.948482036590576,6.003499984741211,12.272522926330566,20.238340377807617,2.1058833599090576
2010-08-03,7.9509100914001465,6.120999813079834,12.258008003234863,20.10767364501953,2.050827741622925
2010-08-04,7.982784748077393,6.379000186920166,12.670671463012695,19.77715492248535,2.138000011444092
2010-08-05,7.943929672241211,6.391499996185303,12.715214729309082,19.500444412231445,2.165527105331421
2010-08-06,7.895057201385498,6.415999889373779,12.518017768859863,19.63880157470703,2.1907618045806885
2010-08-09,7.945448875427246,6.441500186920166,12.646395683288574,19.68491554260254,2.211407423019409
2010-08-10,7.874413967132568,6.5,12.605355262756348,19.269845962524414,2.1196467876434326
2010-08-11,7.594542980194092,6.29449987411499,12.305806159973145,19.108434677124023,2.03706431388855
2010-08-12,7.6431097984313965,6.328000068664551,12.312562942504883,18.824037551879883,2.0554158687591553
2010-08-13,7.561455726623535,6.234499931335449,12.170921325683594,18.75485610961914,2.154057264328003
2010-08-16,7.517138481140137,6.303500175476074,12.151902198791504,18.831716537475586,2.099001884460449
2010-08-17,7.648571968078613,6.442999839782715,12.275275230407715,19.09445571899414,2.1265292167663574
2010-08-18,7.6819658279418945,6.482500076293945,12.065815925598145,19.179462432861328,2.138000011444092
2010-08-19,7.5851311683654785,6.378499984741211,11.71096134185791,18.885814666748047,2.266462802886963
2010-08-20,7.577847480773926,6.388000011444092,11.56206226348877,18.72353744506836,2.287109375
2010-08-23,7.461284637451172,6.329999923706055,11.613363265991211,18.762178421020508,2.2526986598968506
2010-08-24,7.283098220825195,6.226500034332275,11.296046257019043,18.576719284057617,2.2297592163085938
2010-08-25,7.37294864654541,6.34250020980835,11.376876831054688,18.62308120727539,2.275639295578003
2010-08-26,7.293724060058594,6.243000030517578,11.285785675048828,18.40671157836914,2.2481112480163574
2010-08-27,7.334397792816162,6.331999778747559,11.482232093811035,18.491716384887695,2.321518898010254
2010-08-30,7.36111307144165,6.189499855041504,11.32857894897461,18.267620086669922,2.211407423019409
2010-08-31,7.379325866699219,6.241499900817871,11.261761665344238,18.136255264282227,2.140293598175049
2010-09-01,7.598791599273682,6.624499797821045,11.519769668579102,18.46853256225586,2.15635085105896
2010-09-02,7.6546454429626465,6.760499954223633,11.59109115600586,18.49944305419922,2.1953492164611816
2010-09-03,7.854985237121582,6.939499855041504,11.769268989562988,18.76990509033203,2.2710506916046143
2010-09-07,7.82584810256958,6.861000061035156,11.621622085571289,18.5148983001709,2.2916975021362305
2010-09-08,7.980963230133057,6.956999778747559,11.776275634765625,18.491716384887695,2.367399215698242
2010-09-09,7.985514163970947,7.019000053405762,11.91641616821289,18.553529739379883,2.335282802581787
2010-09-10,7.99583625793457,7.122000217437744,11.915414810180664,18.429893493652344,2.310048818588257
2010-09-13,8.106025695800781,7.253499984741211,12.068819046020508,19.40355110168457,2.4408066272735596
2010-09-14,8.136987686157227,7.287499904632568,12.022772789001465,19.341732025146484,2.4178669452667236
2010-09-15,8.20255184173584,7.272500038146973,12.028027534484863,19.41127586364746,2.422455072402954
2010-09-16,8.395312309265137,7.406499862670898,12.038538932800293,19.573551177978516,2.424748420715332
2010-09-17,8.358882904052734,7.415999889373779,12.266016006469727,19.488554000854492,2.4201605319976807
2010-09-20,8.597474098205566,7.565000057220459,12.719719886779785,19.65082550048828,2.45686411857605
2010-09-21,8.613866806030273,7.536499977111816,12.849349021911621,19.43446159362793,2.5899159908294678
2010-09-22,8.734678268432617,7.5914998054504395,12.91291332244873,19.017181396484375,2.6128554344177246
2010-09-23,8.770193099975586,7.642499923706055,12.849849700927734,18.87808609008789,2.6656177043914795
2010-09-24,8.873406410217285,8.036499977111816,13.19544506072998,19.14854621887207,2.8124325275421143
2010-09-27,8.838191032409668,7.968500137329102,13.273524284362793,19.10991096496582,2.752788543701172
2010-09-28,8.707660675048828,7.985000133514404,13.192441940307617,19.071269989013672,2.7459070682525635
2010-09-29,8.723143577575684,7.94950008392334,13.20545482635498,18.93217658996582,2.725261688232422
2010-09-30,8.613263130187988,7.853000164031982,13.15790843963623,18.924455642700195,2.6793813705444336
2010-10-01,8.57592487335205,7.685500144958496,13.153654098510742,18.83945083618164,2.603679656982422
2010-10-04,8.458146095275879,7.769499778747559,13.071822166442871,18.476261138916016,2.57844614982605
2010-10-05,8.770803451538086,8.043499946594238,13.469219207763672,18.816272735595703,2.5967979431152344
2010-10-06,8.778388023376465,7.769999980926514,13.372121810913086,18.87808609008789,2.4729228019714355
2010-10-07,8.779300689697266,7.813499927520752,13.263513565063477,18.95536231994629,2.454571008682251
2010-10-08,8.926522254943848,7.777500152587891,13.422171592712402,18.986270904541016,2.491274833679199
2010-10-11,8.965678215026855,7.651500225067139,13.48448371887207,19.001726150512695,2.479804515838623
2010-10-12,9.062210083007812,7.823999881744385,13.548297882080078,19.187185287475586,2.5279788970947266
2010-10-13,9.110776901245117,7.758500099182129,13.59609603881836,19.581283569335938,2.601386308670044
2010-10-14,9.17664909362793,7.776500225067139,13.536787033081055,19.49628448486328,2.560094118118286
2010-10-15,9.553958892822266,8.232000350952148,15.051301002502441,19.7358341217041,2.5899159908294678
2010-10-18,9.652921676635742,8.178000450134277,15.458208084106445,19.952199935913086,2.6059744358062744
2010-10-19,9.394599914550781,7.933499813079834,15.21096134185791,19.39582633972168,2.5899159908294678
2010-10-20,9.426166534423828,7.933499813079834,15.214715003967285,19.5580997467041,2.5899159908294678
2010-10-21,9.3955078125,8.248499870300293,15.315065383911133,19.64310073852539,2.5440351963043213
2010-10-22,9.333283424377441,8.456500053405762,15.32857894897461,19.612194061279297,2.706909418106079
2010-10-25,9.374870300292969,8.449999809265137,15.42792797088623,19.465370178222656,2.732142925262451
2010-10-26,9.350889205932617,8.4975004196167,15.480480194091797,20.01402473449707,2.7229669094085693
2010-10-27,9.344208717346191,8.375499725341797,15.427177429199219,20.129928588867188,2.761965036392212
2010-10-28,9.265589714050293,8.342000007629395,15.47998046875,20.307662963867188,2.764258861541748
2010-10-29,9.136280059814453,8.261500358581543,15.357857704162598,20.609027862548828,2.757378101348877
2010-11-01,9.233415603637695,8.128999710083008,15.390390396118164,20.82539939880371,2.761965036392212
2010-11-02,9.390650749206543,8.230500221252441,15.405405044555664,21.165403366088867,2.8193140029907227
2010-11-03,9.495073318481445,8.423500061035156,15.52001953125,20.887218475341797,2.8399603366851807
2010-11-04,9.661117553710938,8.446499824523926,15.622371673583984,20.97222328186035,2.8445489406585693
2010-11-05,9.62651252746582,8.53849983215332,15.642642974853516,20.748117446899414,2.8927228450775146
2010-11-08,9.671738624572754,8.599499702453613,15.684934616088867,20.717208862304688,2.9041922092437744
2010-11-09,9.594640731811523,8.513500213623047,15.636136054992676,20.82539939880371,2.888134241104126
2010-11-10,9.653831481933594,8.666500091552734,15.5875883102417,20.817668914794922,2.922544002532959
2010-11-11,9.611940383911133,8.518500328063965,15.445195198059082,20.61676025390625,2.8927228450775146
2010-11-12,9.350276947021484,8.284000396728516,15.097347259521484,20.2999324798584,3.0418319702148438
2010-11-15,9.320229530334473,7.945000171661377,14.901652336120605,20.24584197998047,3.0051279067993164
2010-11-16,9.154792785644531,7.888999938964844,14.6076078414917,20.0670223236084,2.9156627655029297
2010-11-17,9.121707916259766,7.917500019073486,14.603352546691895,19.88041114807129,2.963836908340454
2010-11-18,9.362421035766602,8.208499908447266,14.928929328918457,20.09034538269043,3.0555953979492188
2010-11-19,9.310821533203125,8.241000175476074,14.78553581237793,19.973716735839844,3.1542367935180664
2010-11-22,9.51207160949707,8.519499778747559,14.795294761657715,20.00481605529785,3.1565310955047607
2010-11-23,9.371527671813965,8.40999984741211,14.589839935302734,19.530546188354492,3.0831246376037598
2010-11-24,9.55578327178955,8.862500190734863,14.889139175415039,19.724925994873047,3.158825397491455
2010-11-26,9.561856269836426,8.859999656677246,14.764764785766602,19.631628036499023,3.1198270320892334
2010-11-29,9.618620872497559,8.974499702453613,14.567317008972168,19.678268432617188,3.1542367935180664
2010-11-30,9.444988250732422,8.770000457763672,13.906657218933105,19.639400482177734,3.122121572494507
2010-12-01,9.604352951049805,8.827500343322754,14.122873306274414,20.24583625793457,3.259761333465576
2010-12-02,9.657476425170898,8.826499938964844,14.309809684753418,20.906702041625977,3.2987592220306396
2010-12-03,9.635923385620117,8.784000396728516,14.339339256286621,21.007774353027344,3.392812967300415
2010-12-06,9.718186378479004,8.90250015258789,14.473472595214844,20.867834091186523,3.328580856323242
2010-12-07,9.659295082092285,8.838500022888184,14.693193435668945,20.891157150268555,3.436398506164551
2010-12-08,9.74428939819336,8.814499855041504,14.778278350830078,21.17106056213379,3.4662203788757324
2010-12-09,9.70634651184082,8.742500305175781,14.802302360534668,21.05443000793457,3.408870220184326
2010-12-10,9.730627059936523,8.781000137329102,14.820070266723633,21.256576538085938,3.4295170307159424
2010-12-13,9.764323234558105,8.712499618530273,14.880379676818848,21.186599731445312,3.3423447608947754
2010-12-14,9.722434043884277,8.696999549865723,14.887638092041016,21.474271774291992,3.3469326496124268
2010-12-15,9.724559783935547,8.778499603271484,14.772272109985352,21.65310287475586,3.273524761199951
2010-12-16,9.75157356262207,8.902000427246094,14.807558059692383,21.76194953918457,3.27811336517334
2010-12-17,9.73215103149414,8.878999710083008,14.784785270690918,21.69196891784668,3.2964651584625244
2010-12-20,9.780719757080078,9.16450023651123,14.891390800476074,21.621994018554688,3.2827014923095703
2010-12-21,9.841123580932617,9.237500190734863,15.091841697692871,21.824148178100586,3.4111649990081787
2010-12-22,9.870264053344727,9.23799991607666,15.1524019241333,21.917444229125977,3.4478678703308105
2010-12-23,9.822908401489258,9.129500389099121,15.120870590209961,22.00296401977539,3.4226348400115967
2010-12-27,9.855690002441406,9.107000350952148,15.074575424194336,21.824148178100586,3.440986394882202
2010-12-28,9.879672050476074,9.054499626159668,14.987988471984863,21.777498245239258,3.427222967147827
2010-12-29,9.8742094039917,9.168499946594238,15.040040016174316,21.746397018432617,3.427222967147827
2010-12-30,9.824731826782227,9.137499809265137,14.986486434936523,21.65310287475586,3.438692808151245
2010-12-31,9.791339874267578,9.0,14.864113807678223,21.69974708557129,3.532745599746704
2011-01-03,10.004131317138672,9.211000442504883,15.123873710632324,21.754173278808594,3.6290934085845947
2011-01-04,10.056340217590332,9.250499725341797,15.06806755065918,21.839702606201172,3.617624044418335
2011-01-05,10.138603210449219,9.371000289916992,15.241991996765137,21.769716262817383,3.8951971530914307
2011-01-06,10.130404472351074,9.293000221252441,15.352852821350098,22.407264709472656,4.434284687042236
2011-01-07,10.202954292297363,9.274499893188477,15.42642593383789,22.23621940612793,4.5581583976745605
2011-01-10,10.395102500915527,9.234000205993652,15.370620727539062,21.940773010253906,4.732503890991211
2011-01-11,10.370516777038574,9.217000007629395,15.415665626525879,21.855249404907227,4.659094333648682
2011-01-12,10.454904556274414,9.204000473022461,15.437187194824219,22.197336196899414,5.3564677238464355
2011-01-13,10.493149757385254,9.27649974822998,15.432682991027832,21.917444229125977,5.3656439781188965
2011-01-14,10.578145980834961,9.4375,15.62012004852295,22.00296401977539,5.411526203155518
2011-01-18,10.340460777282715,9.5625,16.006757736206055,22.282859802246094,5.285355567932129
2011-01-19,10.285521507263184,9.343500137329102,15.80955982208252,22.13514518737793,5.140835762023926
2011-01-20,10.098533630371094,9.097999572753906,15.684934616088867,22.041839599609375,5.145421028137207
2011-01-21,9.917618751525879,8.871000289916992,15.311060905456543,21.785261154174805,5.097249984741211
2011-01-24,10.243328094482422,8.842499732971191,15.292291641235352,22.06516456604004,5.673040390014648
2011-01-25,10.363232612609863,8.835000038146973,15.513262748718262,22.11958885192871,5.498697280883789
2011-01-26,10.437602043151855,8.769499778747559,15.42792797088623,22.376157760620117,5.629455089569092
2011-01-27,10.418169975280762,9.22249984741211,15.435185432434082,22.446138381958008,5.613396644592285
2011-01-28,10.202348709106445,8.557000160217285,15.039790153503418,21.575347900390625,5.450523376464844
2011-01-31,10.300092697143555,8.482000350952148,15.02402400970459,21.559797286987305,5.487224102020264
2011-02-01,10.473417282104492,8.605500221252441,15.291291236877441,21.76194953918457,5.613396644592285
2011-02-02,10.45186710357666,8.67650032043457,15.315315246582031,21.723072052001953,5.8680291175842285
2011-02-03,10.425154685974121,8.685500144958496,15.26901912689209,21.497594833374023,5.757916450500488
2011-02-04,10.51803970336914,8.796500205993652,15.289790153503418,21.590896606445312,5.888674259185791
2011-02-07,10.681351661682129,8.821499824523926,15.372623443603516,21.925220489501953,5.643217086791992
2011-02-08,10.782126426696777,9.152999877929688,15.474974632263184,21.987417221069336,5.4757561683654785
2011-02-09,10.871980667114258,9.265000343322754,15.42792797088623,21.746397018432617,5.342706203460693
2011-02-10,10.762094497680664,9.310500144958496,15.42642593383789,21.3809757232666,5.234888076782227
2011-02-11,10.832219123840332,9.462499618530273,15.628128051757812,21.186599731445312,5.383997917175293
2011-02-14,10.902942657470703,9.520999908447266,15.71946907043457,21.17106056213379,5.301413059234619
2011-02-15,10.924798965454102,9.451499938964844,15.619368553161621,21.08502769470215,5.17294979095459
2011-02-16,11.022848129272461,9.331000328063965,15.621121406555176,21.13193702697754,5.3633503913879395
2011-02-17,10.876233100891113,9.387999534606934,15.647147178649902,21.280546188354492,5.890967845916748
2011-02-18,10.641284942626953,9.324999809265137,15.767767906188965,21.163227081298828,5.879497528076172
2011-02-22,10.278536796569824,9.020999908447266,15.27052116394043,20.795650482177734,5.324352741241455
2011-02-23,10.400262832641602,8.833999633789062,15.298297882080078,20.795650482177734,5.072014331817627
2011-02-24,10.408154487609863,8.887499809265137,15.235735893249512,20.936426162719727,5.195889472961426
2011-02-25,10.56843376159668,8.862000465393066,15.266265869140625,20.764368057250977,5.303707122802734
2011-02-28,10.721723556518555,8.66450023651123,15.350350379943848,20.787832260131836,5.198184013366699
2011-03-01,10.603339195251465,8.472000122070312,15.03403377532959,20.4593563079834,4.966489791870117
2011-03-02,10.68863582611084,8.60099983215332,15.034785270690918,20.396793365478516,4.760030746459961
